Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S268666709,Mourning Dove,Zenaida macroura,2412,3,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2025-08-21,06:35 PM,eBird - Stationary Count,7,0,,,1,,Hanging out with blue jays. They have done this for multiple days now.
S272316146,Mourning Dove,Zenaida macroura,2412,4,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2025-09-08,06:18 PM,eBird - Stationary Count,1,0,,,1,T Territorial Defense
S273078629,Mourning Dove,Zenaida macroura,2412,1,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2025-09-13,07:32 AM,eBird - Stationary Count,5,0,,,1
S333655255,Mourning Dove,Zenaida macroura,2412,1,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2026-04-22,06:30 PM,eBird - Stationary Count,5,0,,,1,,,,656731732 656731733
S326808672,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2026-04-24,07:21 PM,eBird - Stationary Count,30,1,,,1
S330666807,Mourning Dove,Zenaida macroura,2412,2,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2026-05-01,06:05 PM,eBird - Casual Observation,,0,,,1
S309883569,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-15,11:22 AM,eBird - Traveling Count,21,0,.491,,2
S311655274,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-03-21,10:38 AM,eBird - Traveling Count,68,0,1.664,,2
S333500962,Mourning Dove,Zenaida macroura,2412,X,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2026-05-02,10:02 AM,eBird - Traveling Count,137,1,2.091,,1,,,,656732878 656732880
S336423761,Mourning Dove,Zenaida macroura,2412,X,US-TX,Montgomery,L65424399,"508 Greenleaf Cir, Conroe TX 77302",30.256693,-95.436197,2026-05-10,08:54 AM,eBird - Traveling Count,65,1,1.7,,2
S272084069,Mourning Dove,Zenaida macroura,2412,3,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2025-09-07,12:43 PM,eBird - Traveling Count,72,0,2.239,,2
S313767068,Mourning Dove,Zenaida macroura,2412,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-27,06:31 PM,eBird - Traveling Count,32,0,.641,,2
S314516825,Mourning Dove,Zenaida macroura,2412,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
S336433698,Mourning Dove,Zenaida macroura,2412,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-05-09,07:00 AM,eBird - Traveling Count,120,1,4.023,,1,,,"Restored iOS; lost local recordings and track data. observations recorded are from memory (conservatively), field notes, and pictures."
S314159734,Mourning Dove,Zenaida macroura,2412,X,US-TX,Montgomery,L129118,W.G. Jones State Forest (UTC 036),30.235563,-95.4852676,2026-03-28,05:57 PM,eBird - Traveling Count,116,0,5.157,,2
S345804797,Common Squirrel-Cuckoo,Piaya cayana,3218,X,BR-RJ,Rio de Janeiro,L494684,Jardim Botânico do Rio de Janeiro,-22.9674422,-43.2241201,2026-05-16,07:59 AM,eBird - Traveling Count,115,1,1.819,,2,,,,658967591 658967592 658967593
S331465970,Common Nighthawk,Chordeiles minor,3492,1,US-TX,Harris,L64744388,Truckyard,29.749712,-95.356001,2026-05-02,09:33 PM,eBird - Casual Observation,,0,,,1
S342075931,Band-winged Nightjar,Systellura longirostris,3549,1,BR-RJ,Rio de Janeiro,L66786659,Largo do Machado,-22.930838,-43.177671,2026-05-18,11:09 PM,eBird - Casual Observation,,0,,,2
S321697386,Chimney Swift,Chaetura pelagica,3896,X,US-TX,Bexar,L614722,San Pedro Springs Park (HOTE 094),29.4467731,-98.5014868,2026-04-10,09:09 AM,eBird - Traveling Count,33,0,1.094,,1
S345815921,Chimney Swift,Chaetura pelagica,3896,X,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2026-05-24,04:12 PM,eBird - Stationary Count,5,1,,,2
S334850026,Chimney Swift,Chaetura pelagica,3896,3,US-TX,Montgomery,L65424399,"508 Greenleaf Cir, Conroe TX 77302",30.256693,-95.436197,2026-05-08,05:59 PM,eBird - Stationary Count,2,1,,,2
S336423761,Chimney Swift,Chaetura pelagica,3896,X,US-TX,Montgomery,L65424399,"508 Greenleaf Cir, Conroe TX 77302",30.256693,-95.436197,2026-05-10,08:54 AM,eBird - Traveling Count,65,1,1.7,,2
S336433698,Chimney Swift,Chaetura pelagica,3896,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-05-09,07:00 AM,eBird - Traveling Count,120,1,4.023,,1,,,"Restored iOS; lost local recordings and track data. observations recorded are from memory (conservatively), field notes, and pictures."
S328558759,Ruby-throated Hummingbird,Archilochus colubris,4802,1,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-04-26,06:27 PM,eBird - Traveling Count,35,1,.894,,1
S326808672,Ruby-throated Hummingbird,Archilochus colubris,4802,1,US-TX,Harris,L51840759,Home (private),29.932839,-95.277147,2026-04-24,07:21 PM,eBird - Stationary Count,30,1,,,1,,"Feeder, suet"
S321692354,Black-chinned Hummingbird,Archilochus alexandri,4803,X,US-TX,Bandera,L55523150,Pipe Creek (private),29.698248,-98.973629,2026-04-12,11:58 AM,eBird - Stationary Count,90,0,,,2,,,,656731274 656731276 656731277 656731278 656731279
S345804797,Violet-capped Woodnymph,Thalurania glaucopis,4974,X,BR-RJ,Rio de Janeiro,L494684,Jardim Botânico do Rio de Janeiro,-22.9674422,-43.2241201,2026-05-16,07:59 AM,eBird - Traveling Count,115,1,1.819,,2,,,,658967116 658967330
S342800778,Swallow-tailed Hummingbird,Eupetomena macroura,5032,X,BR-RJ,Rio de Janeiro,L66969241,Largo da Carioca,-22.90651,-43.177205,2026-05-17,04:28 PM,eBird - Casual Observation,,0,,,2
S296601317,American Coot,Fulica americana,5500,24,US-TX,Montgomery,L57722940,Hughes Landing,30.170749,-95.470512,2026-01-17,12:00 PM,eBird - Stationary Count,30,1,,,2
S336423761,Killdeer,Charadrius vociferus,5827,X,US-TX,Montgomery,L65424399,"508 Greenleaf Cir, Conroe TX 77302",30.256693,-95.436197,2026-05-10,08:54 AM,eBird - Traveling Count,65,1,1.7,,2
S345673323,Southern Lapwing,Vanellus chilensis,5896,2,BR-RJ,Rio de Janeiro,L4736564,Praia do Flamengo,-22.9276827,-43.1728363,2026-05-23,08:37 AM,eBird - Traveling Count,75,1,2.414,,2
S327404344,Laughing Gull,Leucophaeus atricilla,6490,1,US-TX,Harris,L63941960,"4602 Davenport St, Houston, TX 77051",29.666342,-95.358695,2026-04-25,05:34 PM,eBird - Casual Observation,,0,,,1
S342799943,Kelp Gull,Larus dominicanus,6533,X,BR-RJ,Rio de Janeiro,L66826972,Ipanema/Arpoador,-22.98742,-43.196121,2026-05-15,10:58 AM,eBird - Traveling Count,30,0,.805,,2
S342799943,Magnificent Frigatebird,Fregata magnificens,7315,X,BR-RJ,Rio de Janeiro,L66826972,Ipanema/Arpoador,-22.98742,-43.196121,2026-05-15,10:58 AM,eBird - Traveling Count,30,0,.805,,2
S352017523,Magnificent Frigatebird,Fregata magnificens,7315,X,BR-RJ,Rio de Janeiro,L66786659,Largo do Machado,-22.930838,-43.177671,2026-05-20,05:17 PM,eBird - Casual Observation,,0,,,2,,,,659024054
S342078667,Brown Booby,Sula leucogaster,7342,X,BR-RJ,Rio de Janeiro,L66826972,Ipanema/Arpoador,-22.98742,-43.196121,2026-05-16,03:45 PM,eBird - Casual Observation,,0,,,2
S296601317,Double-crested Cormorant,Nannopterum auritum,7424,24,US-TX,Montgomery,L57722940,Hughes Landing,30.170749,-95.470512,2026-01-17,12:00 PM,eBird - Stationary Count,30,1,,,2
S298917800,White Ibis,Eudocimus albus,7462,5,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-02-08,10:30 AM,eBird - Stationary Count,1,0,,,2
S314843167,Yellow-crowned Night Heron,Nyctanassa violacea,7591,X,US-TX,Harris,L52026897,Aria Signs (private),29.926009,-95.368466,2026-03-30,01:25 PM,eBird - Casual Observation,,0,,,1
S318472448,Yellow-crowned Night Heron,Nyctanassa violacea,7591,4,US-TX,Harris,L52026897,Aria Signs (private),29.926009,-95.368466,2026-04-07,07:45 AM,eBird - Casual Observation,,0,,,1
S329523506,Yellow-crowned Night Heron,Nyctanassa violacea,7591,X,US-TX,Harris,L52026897,Aria Signs (private),29.926009,-95.368466,2026-04-29,01:31 PM,eBird - Casual Observation,,0,,,1,,,Outside office
S342078580,Black-crowned Night Heron,Nycticorax nycticorax,7600,1,BR-RJ,Rio de Janeiro,L66826952,Copacabana,-22.984184,-43.189353,2026-05-15,12:20 PM,eBird - Casual Observation,,0,,,2
S269003690,Green Heron,Butorides virescens,7704,1,US-TX,Harris,L128996,Jesse H. Jones County Park (UTC 038),30.024,-95.295,2025-08-23,10:07 AM,eBird - Traveling Count,41,0,.964,,2
S318119330,Western Cattle-Egret,Ardea ibis,7724,X,US-TX,Harris,L51937682,Fall Creek Subdivision,29.932926,-95.277139,2026-04-06,06:01 PM,eBird - Traveling Count,74,0,3.773,,1
S314516825,Western Cattle-Egret,Ardea ibis,7724,X,US-TX,Montgomery,L1425418,San Jacinto R. at I-45 (Montgomery Co.),30.248339,-95.4584877,2026-03-29,02:45 PM,eBird - Traveling Count,61,0,1.752,,2
